Name,Address,Type,Bedroom limit,Guest limit,Expiration date,Location,Y,X
710 Baronne St Apt 207,710 Baronne St Apt 207,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9475786398886, -90.0735795256619)",29.9475786398886, -90.0735795256619
2822 First St,2822 First St,Short Term Rental Residential Owner,2,4,5/8/2023 23:59,"(29.9429614389938, -90.0904124572707)",29.9429614389938, -90.0904124572707
7022 Colapissa St,7022 Colapissa St,Short Term Rental Residential Owner,1,2,5/8/2023 23:59,"(29.9566916814294, -90.1099468390455)",29.9566916814294, -90.1099468390455
828 Girod St Apt 506,828 Girod St Apt 506,Short Term Rental Commercial Owner,2,4,5/11/2023 23:59,"(29.947657236472, -90.0733470686662)",29.947657236472, -90.0733470686662
3424 Bienville Ave,3424 Bienville Ave,Short Term Rental Commercial Owner,3,6,5/11/2023 23:59,"(29.9721493499041, -90.0934229570652)",29.9721493499041, -90.0934229570652
4221 Prytania St 2A,4221 Prytania St 2A,Short Term Rental Residential Owner,2,4,5/10/2023 23:59,"(29.9252826602672, -90.1002624266296)",29.9252826602672, -90.1002624266296
4720 Laurel St,4720 Laurel St,Short Term Rental Residential Owner,2,4,5/12/2023 23:59,"(29.918338314667, -90.1053754430927)",29.918338314667, -90.1053754430927
828 Girod St Apt 504,828 Girod St Apt 504,Short Term Rental Commercial Owner,3,6,5/11/2023 23:59,"(29.9476920583311, -90.0733334294844)",29.9476920583311, -90.0733334294844
828 Girod St Apt 306,828 Girod St Apt 306,Short Term Rental Commercial Owner,2,4,5/12/2023 23:59,"(29.947665321018, -90.0733843546208)",29.947665321018, -90.0733843546208
3525 Marigny St,3525 Marigny St,Short Term Rental Residential Owner,2,4,5/9/2023 23:59,"(29.9945915120626, -90.0573394305239)",29.9945915120626, -90.0573394305239
3015 Jefferson Ave,3015 Jefferson Ave,Short Term Rental Residential Owner,1,2,5/8/2023 23:59,"(29.9419475757181, -90.1091848941281)",29.9419475757181, -90.1091848941281
413 Opelousas Ave Apt 202,413 Opelousas Ave Apt 202,Short Term Rental Residential Owner,2,4,5/8/2023 23:59,"(29.9484257453455, -90.0519048666346)",29.9484257453455, -90.0519048666346
4221 Prytania St 1B,4221 Prytania St 1B,Short Term Rental Residential Owner,2,4,5/10/2023 23:59,"(29.9252826602672, -90.1002624266296)",29.9252826602672, -90.1002624266296
823 Poland Ave,823 Poland Ave,Short Term Rental Residential Owner,2,4,5/31/2023 23:59,"(29.9620458128973, -90.0321144051898)",29.9620458128973, -90.0321144051898
828 Girod St Apt 405,828 Girod St Apt 405,Short Term Rental Commercial Owner,3,6,5/11/2023 23:59,"(29.9476779886724, -90.0733603534833)",29.9476779886724, -90.0733603534833
3042 St Claude Ave B,3042 St Claude Ave B,Short Term Rental Commercial Owner,2,4,4/4/2023 23:59,"(29.9675748910944, -90.0450032547841)",29.9675748910944, -90.0450032547841
4624 Orleans Ave,4624 Orleans Ave,Short Term Rental Residential Owner,3,6,5/12/2023 23:59,"(29.9834496111393, -90.1021014449703)",29.9834496111393, -90.1021014449703
2700 Aubry St,2700 Aubry St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9823265728948, -90.0743478000803)",29.9823265728948, -90.0743478000803
2529 Burgundy St Apt B,2529 Burgundy St Apt B,Short Term Rental Residential Owner,2,4,5/8/2023 23:59,"(29.9671623891482, -90.051189408768)",29.9671623891482, -90.051189408768
2709 Magnolia St,2709 Magnolia St,Short Term Rental Residential Owner,3,6,5/12/2023 23:59,"(29.9405484665825, -90.0922867678635)",29.9405484665825, -90.0922867678635
1326 Franklin Ave,1326 Franklin Ave,Short Term Rental Commercial Owner,1,2,10/12/2023 23:59,"(29.9715211431749, -90.0497207671651)",29.9715211431749, -90.0497207671651
1539 N Prieur St,1539 N Prieur St,Short Term Rental Residential Owner,3,6,5/11/2023 23:59,"(29.9736799789871, -90.0693607449079)",29.9736799789871, -90.0693607449079
828 Girod St Apt 606,828 Girod St Apt 606,Short Term Rental Commercial Owner,2,4,5/12/2023 23:59,"(29.9476536297664, -90.0733293991008)",29.9476536297664, -90.0733293991008
647 S Tonti St,647 S Tonti St,Short Term Rental Commercial Owner,5,10,8/3/2023 23:59,"(29.9582968222826, -90.0885996425517)",29.9582968222826, -90.0885996425517
1564 N Dorgenois St,1564 N Dorgenois St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9779115106124, -90.0741304800102)",29.9779115106124, -90.0741304800102
3711 Ulloa St,3711 Ulloa St,Short Term Rental Commercial Owner,3,6,1/15/2023 23:59,"(29.9671043985957, -90.1015408228297)",29.9671043985957, -90.1015408228297
2637 St Ann St,2637 St Ann St,Short Term Rental Residential Owner,2,4,5/12/2023 23:59,"(29.9710112963906, -90.0816543821194)",29.9710112963906, -90.0816543821194
1804 Gentilly Blvd,1804 Gentilly Blvd,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9852656706657, -90.0762177702086)",29.9852656706657, -90.0762177702086
2900 S Saratoga St,2900 S Saratoga St,Short Term Rental Residential Owner,1,2,5/10/2023 23:59,"(29.9342046282006, -90.0904361083713)",29.9342046282006, -90.0904361083713
430 Bouny St Unit B,430 Bouny St Unit B,Short Term Rental Residential Owner,2,4,6/27/2023 23:59,"(29.9507924738761, -90.0536533060611)",29.9507924738761, -90.0536533060611
828 Girod St Apt 301,828 Girod St Apt 301,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9477424538271, -90.0733608973517)",29.9477424538271, -90.0733608973517
3024 Napoleon Ave Apt A,3024 Napoleon Ave Apt A,Short Term Rental Residential Owner,1,2,8/2/2023 23:59,"(29.9410367790728, -90.1038499177958)",29.9410367790728, -90.1038499177958
3052 N Miro St,3052 N Miro St,Short Term Rental Residential Owner,2,4,7/31/2023 23:59,"(29.9789461373035, -90.0412960806293)",29.9789461373035, -90.0412960806293
2028-30 IBERVILLE LLC,2028-30 IBERVILLE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,,#VALUE!,#VALUE!
1720 Washington Ave Unit 1,1720 Washington Ave Unit 1,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9322120759288, -90.0870976619334)",29.9322120759288, -90.0870976619334
2530 Governor Nicholls St,2530 Governor Nicholls St,Short Term Rental Residential Owner,1,2,5/6/2023 23:59,"(29.9731619360918, -90.0775911144672)",29.9731619360918, -90.0775911144672
1818 Esplanade Ave Apt 1A,1818 Esplanade Ave Apt 1A,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9707319649295, -90.0710113012721)",29.9707319649295, -90.0710113012721
1520 Richland Rd,1520 Richland Rd,Short Term Rental Residential Owner,1,2,5/12/2023 23:59,"(29.9385874315924, -90.0160407990678)",29.9385874315924, -90.0160407990678
1529 Louisa St,1529 Louisa St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9719016184385, -90.0409411382845)",29.9719016184385, -90.0409411382845
1001 Bartholomew St,1001 Bartholomew St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9644498771601, -90.0356497064075)",29.9644498771601, -90.0356497064075
3709 Ulloa St,3709 Ulloa St,Short Term Rental Commercial Owner,4,8,1/15/2023 23:59,"(29.9670838149049, -90.1015099669304)",29.9670838149049, -90.1015099669304
8312 S Claiborne Ave,8312 S Claiborne Ave,Short Term Rental Residential Owner,3,6,6/28/2023 23:59,"(29.9573851069737, -90.1227942320741)",29.9573851069737, -90.1227942320741
1822 St Andrew St,1822 St Andrew St,Short Term Rental Commercial Owner,5,10,6/26/2023 23:59,"(29.9377043602935, -90.0811792911747)",29.9377043602935, -90.0811792911747
7410 Seven Oaks Rd,7410 Seven Oaks Rd,Short Term Rental Residential Owner,3,6,6/29/2023 23:59,"(30.0473009052229, -89.96887668026)",30.0473009052229, -89.96887668026
2060 St Denis St,2060 St Denis St,Short Term Rental Residential Owner,3,6,6/29/2023 23:59,"(29.9956127615236, -90.0619595984589)",29.9956127615236, -90.0619595984589
111 S Salcedo St,111 S Salcedo St,Short Term Rental Residential Owner,1,2,8/2/2023 23:59,"(29.9679277329307, -90.0917975505273)",29.9679277329307, -90.0917975505273
334 Carondelet St Unit 201,334 Carondelet St Unit 201,Short Term Rental Commercial Owner,3,6,8/2/2023 23:59,"(29.9510483574623, -90.0712914469217)",29.9510483574623, -90.0712914469217
3112 Octavia St,3112 Octavia St,Short Term Rental Residential Owner,1,2,8/4/2023 23:59,"(29.9438452662446, -90.1101700394508)",29.9438452662446, -90.1101700394508
1405 Constance St,1405 Constance St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9358763539439, -90.0709095147771)",29.9358763539439, -90.0709095147771
1116 Barracks St,1116 Barracks St,Short Term Rental Residential Owner,2,4,8/4/2023 23:59,"(29.9655416254307, -90.0646591284958)",29.9655416254307, -90.0646591284958
2009 Elysian Fields Ave,2009 Elysian Fields Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9779717900254, -90.0572560413245)",29.9779717900254, -90.0572560413245
2639 St Ann St,2639 St Ann St,Short Term Rental Residential Owner,3,6,5/12/2023 23:59,"(29.9710241551809, -90.0816850162612)",29.9710241551809, -90.0816850162612
1214 Mazant St A,1214 Mazant St A,Short Term Rental Residential Owner,3,6,7/31/2023 23:59,"(29.9667346733262, -90.0342239170091)",29.9667346733262, -90.0342239170091
630 Pine St Apt 1B,630 Pine St Apt 1B,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9385695056354, -90.1272062719899)",29.9385695056354, -90.1272062719899
8114 Breakwater Dr,8114 Breakwater Dr,Short Term Rental Commercial Owner,2,4,7/31/2023 23:59,"(30.0284243382504, -90.1162569486821)",30.0284243382504, -90.1162569486821
3912 Hamilton St,3912 Hamilton St,Short Term Rental Residential Owner,2,4,8/4/2023 23:59,"(29.9736738707852, -90.1171965393195)",29.9736738707852, -90.1171965393195
1310 Touro St,1310 Touro St,Short Term Rental Residential Owner,2,4,7/29/2023 23:59,"(29.9707025092532, -90.0595574506496)",29.9707025092532, -90.0595574506496
339 Carondelet St Apt 3E,339 Carondelet St Apt 3E,Short Term Rental Commercial Owner,1,2,10/11/2023 23:59,"(29.9510989674852, -90.0717025631216)",29.9510989674852, -90.0717025631216
12930 Parlange Ct,12930 Parlange Ct,Short Term Rental Residential Owner,3,6,6/28/2023 23:59,"(30.0542958977292, -89.9549704006019)",30.0542958977292, -89.9549704006019
1325 Nunez St,1325 Nunez St,Short Term Rental Residential Owner,3,6,6/27/2023 23:59,"(29.9417025263777, -90.0508936196543)",29.9417025263777, -90.0508936196543
2301 Royal St,2301 Royal St,Short Term Rental Residential Owner,1,2,6/27/2023 23:59,"(29.9647519123932, -90.0551278280699)",29.9647519123932, -90.0551278280699
1682 Jefferson Ave,1682 Jefferson Ave,Short Term Rental Residential Owner,1,2,6/24/2023 23:59,"(29.9303701733476, -90.1126990852311)",29.9303701733476, -90.1126990852311
828 Girod St Apt 401,828 Girod St Apt 401,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9477380315426, -90.0733355962519)",29.9477380315426, -90.0733355962519
225 Vallette St,225 Vallette St,Short Term Rental Residential Owner,2,4,6/28/2023 23:59,"(29.9538776915858, -90.0490149349868)",29.9538776915858, -90.0490149349868
828 Girod St Apt 602,828 Girod St Apt 602,Short Term Rental Commercial Owner,3,6,5/11/2023 23:59,"(29.9477138756904, -90.073305744514)",29.9477138756904, -90.073305744514
2305 Soniat St,2305 Soniat St,Commercial STR,5,10,3/1/2022 23:59,"(29.9351768759875, -90.1092055854801)",29.9351768759875, -90.1092055854801
828 Girod St Apt 406,828 Girod St Apt 406,Short Term Rental Commercial Owner,2,4,5/11/2023 23:59,"(29.9476617333656, -90.0733686742093)",29.9476617333656, -90.0733686742093
1611 Audubon St,1611 Audubon St,Short Term Rental Residential Owner,1,2,6/30/2023 23:59,"(29.9451459243874, -90.1193295291261)",29.9451459243874, -90.1193295291261
5630 St Roch Ave,5630 St Roch Ave,Short Term Rental Residential Owner,3,6,6/26/2023 23:59,"(30.0164702656981, -90.0561768923321)",30.0164702656981, -90.0561768923321
3103 Milan St,3103 Milan St,Short Term Rental Residential Owner,3,6,6/28/2023 23:59,"(29.9416686428485, -90.1011306604041)",29.9416686428485, -90.1011306604041
1931 Sophie Wright Pl,1931 Sophie Wright Pl,Short Term Rental Commercial Owner,2,4,6/30/2023 23:59,"(29.9314830796422, -90.074662775542)",29.9314830796422, -90.074662775542
710 Baronne St Apt 204,710 Baronne St Apt 204,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9475928918522, -90.0736348277753)",29.9475928918522, -90.0736348277753
2809 Fourth St,2809 Fourth St,Short Term Rental Commercial Owner,2,4,5/12/2023 23:59,"(29.9415334295659, -90.0924818134477)",29.9415334295659, -90.0924818134477
6399 West End Blvd,6399 West End Blvd,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(30.0076810893974, -90.1142226970163)",30.0076810893974, -90.1142226970163
334 Carondelet St Unit 406,334 Carondelet St Unit 406,Short Term Rental Commercial Owner,1,2,6/27/2023 23:59,"(29.950922614197, -90.0711868378846)",29.950922614197, -90.0711868378846
4634 Clara St,4634 Clara St,Short Term Rental Residential Owner,1,2,6/27/2023 23:59,"(29.9377964815121, -90.1064501202724)",29.9377964815121, -90.1064501202724
1709 Pressburg Dr,1709 Pressburg Dr,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(30.0179895893918, -90.0728530554801)",30.0179895893918, -90.0728530554801
2125 Josephine St,2125 Josephine St,Short Term Rental Residential Owner,2,4,6/25/2023 23:59,"(29.9394874516221, -90.0835934439949)",29.9394874516221, -90.0835934439949
4618 Eastern St,4618 Eastern St,Short Term Rental Residential Owner,3,6,6/28/2023 23:59,"(30.0059264455247, -90.0468340893122)",30.0059264455247, -90.0468340893122
2221 Felicity St,2221 Felicity St,Short Term Rental Residential Owner,2,4,6/29/2023 23:59,"(29.9420756257132, -90.0839684241759)",29.9420756257132, -90.0839684241759
2251 Urquhart St,2251 Urquhart St,Short Term Rental Residential Owner,3,6,7/31/2023 23:59,"(29.9707630338322, -90.0552230768485)",29.9707630338322, -90.0552230768485
4320 D'hemecourt St,4320 D'hemecourt St,Short Term Rental Residential Owner,3,6,8/4/2023 23:59,"(29.9721734770562, -90.1076093383604)",29.9721734770562, -90.1076093383604
710 Baronne St Apt 201,710 Baronne St Apt 201,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9476064212803, -90.0736778552943)",29.9476064212803, -90.0736778552943
2036-38 IBERVILLE,2036-38 IBERVILLE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,,#VALUE!,#VALUE!
828 Girod St Apt 403,828 Girod St Apt 403,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9477077109709, -90.0733483260036)",29.9477077109709, -90.0733483260036
PIERRE COULON GUEST HOUSE,712-14 SPAIN ST,4703 - BED & BREAKFAST INNS,,,,,#VALUE!,#VALUE!
1028 Octavia St,1028 Octavia St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9238642456253, -90.1154564861383)",29.9238642456253, -90.1154564861383
1900 Cadiz St Apt 2A,1900 Cadiz St Apt 2A,Short Term Rental Commercial Owner,3,6,4/25/2023 23:59,"(29.9294729235652, -90.1048957994517)",29.9294729235652, -90.1048957994517
5515 Tchoupitoulas St,5515 Tchoupitoulas St,Short Term Rental Commercial Owner,2,4,5/9/2023 23:59,"(29.9165608972751, -90.1177110155308)",29.9165608972751, -90.1177110155308
1629 Toledano St Unit 102,1629 Toledano St Unit 102,Short Term Rental Residential Owner,1,2,6/28/2023 23:59,"(29.9295196567876, -90.0904545756832)",29.9295196567876, -90.0904545756832
900 Bartholomew St Unit 320,900 Bartholomew St Unit 320,Short Term Rental Commercial Owner,1,2,6/29/2023 23:59,"(29.9637255576097, -90.036386482271)",29.9637255576097, -90.036386482271
828 Girod St Apt 601,828 Girod St Apt 601,Short Term Rental Commercial Owner,3,6,5/11/2023 23:59,"(29.9477311054707, -90.0732986745786)",29.9477311054707, -90.0732986745786
3721 Palmyra St,3721 Palmyra St,Short Term Rental Residential Owner,1,2,6/28/2023 23:59,"(29.9706088374517, -90.0986911074066)",29.9706088374517, -90.0986911074066
828 Girod St Apt 404,828 Girod St Apt 404,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9476922488172, -90.0733533210564)",29.9476922488172, -90.0733533210564
4349 Sybil St,4349 Sybil St,Short Term Rental Residential Owner,1,2,6/26/2023 23:59,"(30.0022876654324, -90.0748459468064)",30.0022876654324, -90.0748459468064
4511 Canal St 1B,4511 Canal St 1B,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9780449910934, -90.1049937889135)",29.9780449910934, -90.1049937889135
828 Girod St Apt 302,828 Girod St Apt 302,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9477269508728, -90.0733645034984)",29.9477269508728, -90.0733645034984
919 Alix St,919 Alix St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9518947506846, -90.0463724300254)",29.9518947506846, -90.0463724300254
4000 Delgado Dr,4000 Delgado Dr,Short Term Rental Residential Owner,2,4,5/10/2023 23:59,"(29.9811547591672, -90.091855339705)",29.9811547591672, -90.091855339705
835 Cherokee St,835 Cherokee St,Short Term Rental Residential Owner,1,2,5/9/2023 23:59,"(29.9411357639047, -90.1272600676733)",29.9411357639047, -90.1272600676733
7828 Birch St,7828 Birch St,Short Term Rental Residential Owner,1,2,5/5/2023 23:59,"(29.9485282013568, -90.1248904824869)",29.9485282013568, -90.1248904824869
1808 Hastings Pl Apt A,1808 Hastings Pl Apt A,Short Term Rental Commercial Owner,1,2,6/28/2023 23:59,"(29.9318662807755, -90.073035767351)",29.9318662807755, -90.073035767351
2748 Bienville Ave,2748 Bienville Ave,Short Term Rental Residential Owner,2,4,6/27/2023 23:59,"(29.9678787845037, -90.0870785818301)",29.9678787845037, -90.0870785818301
828 Girod St Apt 402,828 Girod St Apt 402,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9477207612623, -90.0733413088495)",29.9477207612623, -90.0733413088495
5033 Freret St Apt 2A,5033 Freret St Apt 2A,Short Term Rental Commercial Owner,5,10,6/26/2023 23:59,"(29.9350826353824, -90.1089220734276)",29.9350826353824, -90.1089220734276
828 Girod St Apt 604,828 Girod St Apt 604,Short Term Rental Commercial Owner,3,6,5/12/2023 23:59,"(29.9476888840109, -90.0733149650101)",29.9476888840109, -90.0733149650101
4237 S Prieur St,4237 S Prieur St,Short Term Rental Residential Owner,1,2,6/28/2023 23:59,"(29.9433648441732, -90.1023446016246)",29.9433648441732, -90.1023446016246
EXTRA HOLIDAYS,2111 ST. CHARLES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,,#VALUE!,#VALUE!
1314 Touro St,1314 Touro St,Short Term Rental Residential Owner,2,4,5/8/2023 23:59,"(29.9707681187459, -90.0595625825349)",29.9707681187459, -90.0595625825349
20033 Victory Rd,20033 Victory Rd,Short Term Rental Commercial Owner,3,6,5/11/2023 23:59,"(30.0695644550197, -89.8304297761825)",30.0695644550197, -89.8304297761825
2602 Octavia St,2602 Octavia St,Short Term Rental Residential Owner,3,6,6/14/2023 23:59,"(29.9382148363366, -90.111668811234)",29.9382148363366, -90.111668811234
